id,type,sourceName,sourceVersion,unit,creationDate,startDate,endDate,value,device
34,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:29:00-03:00,2020-09-18 00:29:59-03:00,84.0,
35,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:30:00-03:00,2020-09-18 00:30:59-03:00,80.0,
36,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:31:00-03:00,2020-09-18 00:31:59-03:00,85.0,
37,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:32:00-03:00,2020-09-18 00:32:59-03:00,78.0,
38,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:33:00-03:00,2020-09-18 00:33:59-03:00,76.0,
39,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:34:00-03:00,2020-09-18 00:34:59-03:00,89.0,
40,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:35:00-03:00,2020-09-18 00:35:59-03:00,79.0,
41,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:36:00-03:00,2020-09-18 00:36:59-03:00,82.0,
42,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:37:00-03:00,2020-09-18 00:37:59-03:00,85.0,
43,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:38:00-03:00,2020-09-18 00:38:59-03:00,85.0,
44,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:39:00-03:00,2020-09-18 00:39:59-03:00,85.0,
45,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:40:00-03:00,2020-09-18 00:40:59-03:00,81.0,
46,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:41:00-03:00,2020-09-18 00:41:59-03:00,79.0,
47,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:42:00-03:00,2020-09-18 00:42:59-03:00,78.0,
48,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:43:00-03:00,2020-09-18 00:43:59-03:00,83.0,
49,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:44:00-03:00,2020-09-18 00:44:59-03:00,85.0,
50,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:45:00-03:00,2020-09-18 00:45:59-03:00,75.0,
51,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:46:00-03:00,2020-09-18 00:46:59-03:00,77.0,
52,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:47:00-03:00,2020-09-18 00:47:59-03:00,80.0,
53,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:48:00-03:00,2020-09-18 00:48:59-03:00,79.0,
54,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:50:00-03:00,2020-09-18 00:50:59-03:00,80.0,
55,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:51:00-03:00,2020-09-18 00:51:59-03:00,76.0,
56,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:52:00-03:00,2020-09-18 00:52:59-03:00,83.0,
57,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:53:00-03:00,2020-09-18 00:53:59-03:00,82.0,
58,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:54:00-03:00,2020-09-18 00:54:59-03:00,90.0,
59,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:55:00-03:00,2020-09-18 00:55:59-03:00,87.0,
60,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:56:00-03:00,2020-09-18 00:56:59-03:00,86.0,
61,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:57:00-03:00,2020-09-18 00:57:59-03:00,81.0,
62,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:58:00-03:00,2020-09-18 00:58:59-03:00,91.0,
63,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 00:59:00-03:00,2020-09-18 00:59:59-03:00,86.0,
64,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:00:00-03:00,2020-09-18 01:00:59-03:00,86.0,
65,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:01:00-03:00,2020-09-18 01:01:59-03:00,92.0,
66,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:02:00-03:00,2020-09-18 01:02:59-03:00,116.0,
67,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:03:00-03:00,2020-09-18 01:03:59-03:00,86.0,
68,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:04:00-03:00,2020-09-18 01:04:59-03:00,78.0,
69,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:05:00-03:00,2020-09-18 01:05:59-03:00,84.0,
70,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:06:00-03:00,2020-09-18 01:06:59-03:00,84.0,
71,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:07:00-03:00,2020-09-18 01:07:59-03:00,90.0,
72,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:08:00-03:00,2020-09-18 01:08:59-03:00,81.0,
73,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:09:00-03:00,2020-09-18 01:09:59-03:00,91.0,
74,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:10:00-03:00,2020-09-18 01:10:59-03:00,76.0,
75,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:11:00-03:00,2020-09-18 01:11:59-03:00,78.0,
76,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:12:00-03:00,2020-09-18 01:12:59-03:00,79.0,
77,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:13:00-03:00,2020-09-18 01:13:59-03:00,86.0,
78,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:14:00-03:00,2020-09-18 01:14:59-03:00,92.0,
79,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:15:00-03:00,2020-09-18 01:15:59-03:00,88.0,
80,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:16:00-03:00,2020-09-18 01:16:59-03:00,92.0,
81,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:17:00-03:00,2020-09-18 01:17:59-03:00,88.0,
82,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:18:00-03:00,2020-09-18 01:18:59-03:00,86.0,
83,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:19:00-03:00,2020-09-18 01:19:59-03:00,85.0,
84,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:20:00-03:00,2020-09-18 01:20:59-03:00,86.0,
85,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:21:00-03:00,2020-09-18 01:21:59-03:00,86.0,
86,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:22:00-03:00,2020-09-18 01:22:59-03:00,86.0,
87,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:23:00-03:00,2020-09-18 01:23:59-03:00,85.0,
88,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:24:00-03:00,2020-09-18 01:24:59-03:00,92.0,
89,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:25:00-03:00,2020-09-18 01:25:59-03:00,80.0,
90,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:26:00-03:00,2020-09-18 01:26:59-03:00,84.0,
91,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:27:00-03:00,2020-09-18 01:27:59-03:00,80.0,
92,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:28:00-03:00,2020-09-18 01:28:59-03:00,84.0,
93,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:29:00-03:00,2020-09-18 01:29:59-03:00,86.0,
94,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:30:00-03:00,2020-09-18 01:30:59-03:00,85.0,
95,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:31:00-03:00,2020-09-18 01:31:59-03:00,85.0,
96,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:32:00-03:00,2020-09-18 01:32:59-03:00,92.0,
97,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:33:00-03:00,2020-09-18 01:33:59-03:00,76.0,
98,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:34:00-03:00,2020-09-18 01:34:59-03:00,81.0,
99,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:35:00-03:00,2020-09-18 01:35:59-03:00,79.0,
100,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:36:00-03:00,2020-09-18 01:36:59-03:00,84.0,
101,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:37:00-03:00,2020-09-18 01:37:59-03:00,86.0,
102,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:38:00-03:00,2020-09-18 01:38:59-03:00,86.0,
103,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:39:00-03:00,2020-09-18 01:39:59-03:00,86.0,
104,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:40:00-03:00,2020-09-18 01:40:59-03:00,86.0,
105,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:41:00-03:00,2020-09-18 01:41:59-03:00,81.0,
106,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:42:00-03:00,2020-09-18 01:42:59-03:00,83.0,
107,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:43:00-03:00,2020-09-18 01:43:59-03:00,90.0,
108,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:44:00-03:00,2020-09-18 01:44:59-03:00,87.0,
109,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:45:00-03:00,2020-09-18 01:45:59-03:00,78.0,
110,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:46:00-03:00,2020-09-18 01:46:59-03:00,79.0,
111,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:47:00-03:00,2020-09-18 01:47:59-03:00,92.0,
112,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:48:00-03:00,2020-09-18 01:48:59-03:00,98.0,
113,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:49:00-03:00,2020-09-18 01:49:59-03:00,95.0,
114,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:50:00-03:00,2020-09-18 01:50:59-03:00,94.0,
115,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:51:00-03:00,2020-09-18 01:51:59-03:00,82.0,
116,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:52:00-03:00,2020-09-18 01:52:59-03:00,80.0,
117,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:53:00-03:00,2020-09-18 01:53:59-03:00,78.0,
118,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:54:00-03:00,2020-09-18 01:54:59-03:00,78.0,
119,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:55:00-03:00,2020-09-18 01:55:59-03:00,77.0,
120,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:56:00-03:00,2020-09-18 01:56:59-03:00,83.0,
121,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:57:00-03:00,2020-09-18 01:57:59-03:00,79.0,
122,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:58:00-03:00,2020-09-18 01:58:59-03:00,78.0,
123,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 01:59:00-03:00,2020-09-18 01:59:59-03:00,79.0,
124,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:00:00-03:00,2020-09-18 02:00:59-03:00,86.0,
125,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:01:00-03:00,2020-09-18 02:01:59-03:00,80.0,
126,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:02:00-03:00,2020-09-18 02:02:59-03:00,88.0,
127,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:03:00-03:00,2020-09-18 02:03:59-03:00,86.0,
128,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:04:00-03:00,2020-09-18 02:04:59-03:00,79.0,
129,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:05:00-03:00,2020-09-18 02:05:59-03:00,108.0,
130,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:06:00-03:00,2020-09-18 02:06:59-03:00,92.0,
131,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:07:00-03:00,2020-09-18 02:07:59-03:00,94.0,
132,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:08:00-03:00,2020-09-18 02:08:59-03:00,81.0,
133,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:09:00-03:00,2020-09-18 02:09:59-03:00,91.0,
134,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:10:00-03:00,2020-09-18 02:10:59-03:00,87.0,
135,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:11:00-03:00,2020-09-18 02:11:59-03:00,85.0,
136,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:12:00-03:00,2020-09-18 02:12:59-03:00,80.0,
137,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:13:00-03:00,2020-09-18 02:13:59-03:00,78.0,
138,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:14:00-03:00,2020-09-18 02:14:59-03:00,78.0,
139,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:15:00-03:00,2020-09-18 02:15:59-03:00,78.0,
140,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:16:00-03:00,2020-09-18 02:16:59-03:00,77.0,
141,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:17:00-03:00,2020-09-18 02:17:59-03:00,77.0,
142,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:18:00-03:00,2020-09-18 02:18:59-03:00,73.0,
143,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:19:00-03:00,2020-09-18 02:19:59-03:00,75.0,
144,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:20:00-03:00,2020-09-18 02:20:59-03:00,74.0,
145,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:21:00-03:00,2020-09-18 02:21:59-03:00,78.0,
146,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:22:00-03:00,2020-09-18 02:22:59-03:00,78.0,
147,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:23:00-03:00,2020-09-18 02:23:59-03:00,78.0,
148,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:24:00-03:00,2020-09-18 02:24:59-03:00,79.0,
149,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:25:00-03:00,2020-09-18 02:25:59-03:00,78.0,
150,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:26:00-03:00,2020-09-18 02:26:59-03:00,78.0,
151,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:27:00-03:00,2020-09-18 02:27:59-03:00,73.0,
152,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:28:00-03:00,2020-09-18 02:28:59-03:00,77.0,
153,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:29:00-03:00,2020-09-18 02:29:59-03:00,77.0,
154,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:30:00-03:00,2020-09-18 02:30:59-03:00,72.0,
155,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:31:00-03:00,2020-09-18 02:31:59-03:00,70.0,
156,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:32:00-03:00,2020-09-18 02:32:59-03:00,72.0,
157,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:33:00-03:00,2020-09-18 02:33:59-03:00,71.0,
158,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:34:00-03:00,2020-09-18 02:34:59-03:00,70.0,
159,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:35:00-03:00,2020-09-18 02:35:59-03:00,68.0,
160,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:36:00-03:00,2020-09-18 02:36:59-03:00,75.0,
161,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:37:00-03:00,2020-09-18 02:37:59-03:00,72.0,
162,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:38:00-03:00,2020-09-18 02:38:59-03:00,71.0,
163,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:39:00-03:00,2020-09-18 02:39:59-03:00,70.0,
164,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:40:00-03:00,2020-09-18 02:40:59-03:00,70.0,
165,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:41:00-03:00,2020-09-18 02:41:59-03:00,68.0,
166,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:42:00-03:00,2020-09-18 02:42:59-03:00,72.0,
167,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:43:00-03:00,2020-09-18 02:43:59-03:00,71.0,
168,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:44:00-03:00,2020-09-18 02:44:59-03:00,70.0,
169,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:45:00-03:00,2020-09-18 02:45:59-03:00,67.0,
170,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:46:00-03:00,2020-09-18 02:46:59-03:00,65.0,
171,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:47:00-03:00,2020-09-18 02:47:59-03:00,67.0,
172,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:48:00-03:00,2020-09-18 02:48:59-03:00,69.0,
173,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:49:00-03:00,2020-09-18 02:49:59-03:00,68.0,
174,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:50:00-03:00,2020-09-18 02:50:59-03:00,64.0,
175,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:51:00-03:00,2020-09-18 02:51:59-03:00,65.0,
176,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:52:00-03:00,2020-09-18 02:52:59-03:00,66.0,
177,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:53:00-03:00,2020-09-18 02:53:59-03:00,67.0,
178,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:54:00-03:00,2020-09-18 02:54:59-03:00,68.0,
179,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:55:00-03:00,2020-09-18 02:55:59-03:00,69.0,
180,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:56:00-03:00,2020-09-18 02:56:59-03:00,73.0,
181,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:57:00-03:00,2020-09-18 02:57:59-03:00,64.0,
182,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:58:00-03:00,2020-09-18 02:58:59-03:00,65.0,
183,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 02:59:00-03:00,2020-09-18 02:59:59-03:00,67.0,
184,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:00:00-03:00,2020-09-18 03:00:59-03:00,68.0,
185,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:01:00-03:00,2020-09-18 03:01:59-03:00,68.0,
186,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:02:00-03:00,2020-09-18 03:02:59-03:00,69.0,
187,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:03:00-03:00,2020-09-18 03:03:59-03:00,69.0,
188,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:04:00-03:00,2020-09-18 03:04:59-03:00,68.0,
189,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:05:00-03:00,2020-09-18 03:05:59-03:00,69.0,
190,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:06:00-03:00,2020-09-18 03:06:59-03:00,71.0,
191,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:07:00-03:00,2020-09-18 03:07:59-03:00,68.0,
192,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:08:00-03:00,2020-09-18 03:08:59-03:00,73.0,
193,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:09:00-03:00,2020-09-18 03:09:59-03:00,69.0,
194,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:10:00-03:00,2020-09-18 03:10:59-03:00,68.0,
195,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:11:00-03:00,2020-09-18 03:11:59-03:00,66.0,
196,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:12:00-03:00,2020-09-18 03:12:59-03:00,70.0,
197,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:13:00-03:00,2020-09-18 03:13:59-03:00,67.0,
198,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:14:00-03:00,2020-09-18 03:14:59-03:00,69.0,
199,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:15:00-03:00,2020-09-18 03:15:59-03:00,70.0,
200,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:16:00-03:00,2020-09-18 03:16:59-03:00,69.0,
201,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:17:00-03:00,2020-09-18 03:17:59-03:00,70.0,
202,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:18:00-03:00,2020-09-18 03:18:59-03:00,77.0,
203,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:19:00-03:00,2020-09-18 03:19:59-03:00,75.0,
204,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:20:00-03:00,2020-09-18 03:20:59-03:00,65.0,
205,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:21:00-03:00,2020-09-18 03:21:59-03:00,64.0,
206,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:22:00-03:00,2020-09-18 03:22:59-03:00,67.0,
207,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 03:23:00-03:00,2020-09-18 03:23:59-03:00,69.0,
